full_text,username,created_at,clean_text,pred_label,confidence,label
Dewan Perwakilan Rakyat (DPR) meminta pemerintah bersama Bank Indonesia (BI) menyiapkan rencana redenominasi rupiah secara matang sebelum diimplementasikan. Wakil Ketua Komisi XI DPR Mohamad Hekal menilai langkah pemerintah memasukkan redenominasi dalam Program Legislasi https://t.co/hOZn7xrcCa,,Wed Nov 12 09:41:58 +0000 2025,dewan perwakilan rakyat (dpr) meminta pemerintah bersama bank indonesia (bi) menyiapkan rencana redenominasi rupiah secara matang sebelum diimplementasikan. wakil ketua komisi xi dpr mohamad hekal menilai langkah pemerintah memasukkan redenominasi dalam program legislasi,netral,0.9800885319709778,2
@halozaidan ini klo jaman udh redenominasi pun aslinya cuma 14k,,Tue Jan 06 12:15:57 +0000 2026,ini kalo jaman sudah redenominasi pun aslinya cuma 14k,negatif,0.9925066828727722,0
@rillyasviel udah menerapakan redenominasi duluan rispek bes,,Sat Nov 15 14:30:14 +0000 2025,sudah menerapakan redenominasi duluan rispek bes,netral,0.9817106127738953,2
Ni kata Prof Ferry Latuhiin tentang Redenominasi Rupiah kenapa bikin deg-degan? #Hensa https://t.co/GwZyhw1V36,,Tue Nov 18 10:12:19 +0000 2025,nih kata prof ferry latuhiin tentang redenominasi rupiah kenapa bikin deg-degan? hensa,negatif,0.9812801480293274,0
@hoteliercrypto Masih menunggu negara 6LU 11LS 95BT 141BT untuk redenominasi,,Mon Oct 06 01:51:38 +0000 2025,masih menunggu negara 6lu 11ls 95bt 141bt untuk redenominasi,netral,0.98189377784729,2
Redenominasi rupiah Dan CBDC. Akan menciptakan gembel gembel lebih banyak di masa depan. Hanya generasi boomer Dan X yg merasakan keringanan ekonomi di masa lalu penghasilannya pada waktu itu masih bisa hidup sangat layak dan masih bisa membeli beberapa aset.,,Mon Nov 10 14:41:09 +0000 2025,redenominasi rupiah dan cbdc. akan menciptakan gembel gembel lebih banyak di masa depan. hanya generasi boomer dan kali yang merasakan keringanan ekonomi di masa lalu penghasilannya pada waktu itu masih bisa hidup sangat layak dan masih bisa membeli beberapa aset.,positif,0.9569233059883118,1
@UdaShafiq Karena tak selalu sempit nanti uang warna merah itu mahal rupiah rp 407.000 setera rm 100 Ringgit jika masa depan redenominasi rupiah warna pahlawan dan gambar akan berbeda,,Wed Jan 28 14:31:30 +0000 2026,karena tak selalu sempit nanti uang warna merah itu mahal rupiah rp 407.000 setera rm 100 ringgit jika masa depan redenominasi rupiah warna pahlawan dan gambar akan berbeda,negatif,0.9534059166908264,0
@J0diset @sharpandshark Positif redenominasi: menyederhanakan transaksi harian dengan mengurangi jumlah nol sehingga harga terlihat lebih realistis dan mengurangi beban psikologis inflasi masa lalu. Ini juga bisa meningkatkan kepercayaan investor jika disertai kebijakan anti-inflasi kuat seperti di,,Tue Nov 11 05:10:48 +0000 2025,positif redenominasi: menyederhanakan transaksi harian dengan mengurangi jumlah nol sehingga harga terlihat lebih realistis dan mengurangi beban psikologis inflasi masa lalu. ini juga bisa meningkatkan kepercayaan investor jika disertai kebijakan anti-inflasi kuat seperti di,positif,0.9775577783584595,1
@Grisselselda Bisa kak klo redenominasi,,Thu Jan 22 10:07:44 +0000 2026,bisa kak kalo redenominasi,netral,0.9834110140800476,2
Redenominasi bikin sistem keuangan lebih bersih kayak detox buat ekonomi nasional. https://t.co/xwokVPFwGJ,,Fri Nov 21 06:44:36 +0000 2025,redenominasi bikin sistem keuangan lebih bersih kayak detox buat ekonomi nasional.,netral,0.8655447363853455,2
Misbakhun: Redenominasi Rupiah Harus Dilakukan Bertahap dan Hati-Hati Ketua Komisi XI DPR RI dari Fraksi Partai Golkar Mukhamad Misbakhun https://t.co/aRWtKGe4k7 #61TahunGolkar #partaigolkar #golkarpedia #bahlillahadalia #misbakhun https://t.co/MeTYzwB7Wb,,Thu Nov 13 11:49:58 +0000 2025,misbakhun: redenominasi rupiah harus dilakukan bertahap dan hati-hati ketua komisi xi dpr ri dari fraksi partai golkar mukhamad misbakhun 61tahungolkar partaigolkar golkarpedia bahlillahadalia misbakhun,netral,0.9826870560646057,2
Sama nih udh redenominasi.... https://t.co/OLfSePxLgD,,Mon Nov 10 08:11:48 +0000 2025,sama nih sudah redenominasi....,netral,0.8733471035957336,2
Purbaya Redenominasi Rupiah Rp1.000 Jadi Rp1 Danantara Minta Tak Perlu Khawatir https://t.co/9s9Bijx9JI,,Wed Nov 12 01:00:32 +0000 2025,purbaya redenominasi rupiah rp1.000 jadi rp1 danantara meminta tak perlu khawatir,netral,0.9770520925521851,2
 Tips: Perhatikan kontrak perjanjian kredit Anda. Pastikan ada klausul konversi otomatis sesuai redenominasi agar tidak ada celah hukum di kemudian hari.,,Wed Nov 12 12:01:51 +0000 2025,tips: perhatikan kontrak perjanjian kredit anda. pastikan ada klausul konversi otomatis sesuai redenominasi agar tidak ada celah hukum di kemudian hari.,netral,0.9690847396850586,2
Airlangga Anggap Redenominasi Rupiah Berpotensi Naikkan Inflasi #Redenominasirupiah #AirlanggaHartarto #MenteriKoordinasiBidangPerekonomian #Inflasi https://t.co/OC4Xx77Qz2 https://t.co/pkJoWZR7Tq,,Tue Nov 11 10:19:24 +0000 2025,airlangga anggap redenominasi rupiah berpotensi naikkan inflasi redenominasirupiah airlanggahartarto menterikoordinasibidangperekonomian inflasi,netral,0.9746707677841187,2
@ArmaZulfikar @Sunyisejati @detikcom Tidak redenominasi 1965 hanya memotong nol (1 Rp baru = 1.000 Rp lama) tapi nilai riil utang tetap sama. Penyesuaian inflasi menghitung daya beli hari ini. Jika 88T adalah Rp baru setara ~Rp 39 kuadriliun (39.000T) sekarang. Jika Rp lama ~Rp 39T. Utang riil era Sukarno ~$2 3,,Tue Sep 09 09:35:20 +0000 2025,tidak redenominasi 1965 hanya memotong nol (1 rp baru = 1.000 rp lama) tapi nilai riil utang tetap sama. penyesuaian inflasi menghitung daya beli hari ini. jika 88t adalah rp baru setara ~rp 39 kuadriliun (39.000t) sekarang. jika rp lama ~rp 39t. utang riil era sukarno ~$2 3,negatif,0.7737128734588623,0
Menteri Sekretaris Negara Prasetyo Hadi mengatakan implementasi redenominasi rupiah belum akan dilakukan dalam waktu dekat.https://t.co/nYb2B2lhSZ,,Mon Nov 10 09:15:47 +0000 2025,menteri sekretaris negara prasetyo hadi mengatakan implementasi redenominasi rupiah belum akan dilakukan dalam waktu dekat.,netral,0.9818671941757202,2
Redenominasi Dinilai Belum Mendesak Pemerintah Diminta Fokus Capai Pertumbuhan Ekonomi https://t.co/P9Zc0TqYUU @KemenkeuRI @bank_indonesia,,Mon Nov 17 09:46:34 +0000 2025,redenominasi dinilai belum mendesak pemerintah diminta fokus capai pertumbuhan ekonomi,netral,0.9812751412391663,2
Eric Hermawan Ingatkan Risiko Inflasi Jika Redenominasi Rupiah Tidak Disiapkan Secara Matang #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/53eoTyKAQy,,Sun Nov 23 02:59:00 +0000 2025,eric hermawan ingatkan risiko inflasi jika redenominasi rupiah tidak disiapkan secara matang bahlillahadalia kuningkeren golkarindonesia partaigolkar golkarpedia,netral,0.9816262722015381,2
Redenominasi bikin rakyat lebih gampang paham soal uang edukasi finansial jadi makin smooth. https://t.co/0lvFHvBE3e,,Wed Nov 12 06:05:21 +0000 2025,redenominasi bikin rakyat lebih gampang paham soal uang edukasi finansial jadi makin smooth.,positif,0.8490334749221802,1
@Saham_fess @grok bagaimana pasar nasional dan internasional akan merespon redenominasi rupiah ini? Lakukan analisis SWOT sesuai kondisi bangsa Indonesia. Kemudian tentukan pengaruhnya pada para investor saham dan crypto.,,Thu Nov 13 08:00:30 +0000 2025,bagaimana pasar nasional dan internasional akan merespon redenominasi rupiah ini? lakukan analisis swot sesuai kondisi bangsa indonesia. kemudian tentukan pengaruhnya pada para investor saham dan crypto.,netral,0.958746075630188,2
Loh udah redenominasi?,,Sun Jan 18 00:54:32 +0000 2026,loh sudah redenominasi?,negatif,0.8898935914039612,0
@profesor_saham Pak pur juga udah bilang itu bank central yg mau redenominasi,,Thu Nov 13 03:05:50 +0000 2025,pak pur juga sudah bilang itu bank central yang mau redenominasi,negatif,0.9420799612998962,0
Kasus toko yang gak mau terima cash itu kok kayak lagi dinaikin lagi ya. Aku jadi kepikiran is this somehow related sama isu redenominasi? Soalnya kalau beneran redenominasi bakal ada rencana cetak uang baru. Nah orang-orang yang pegang cash gede terutama yang uangnya,,Mon Dec 22 01:45:11 +0000 2025,kasus toko yang enggak mau terima cash itu kok kayak lagi dinaikin lagi ya. aku jadi kepikiran is this somehow related sama isu redenominasi? soalnya kalau benaran redenominasi bakal ada rencana cetak uang baru. nah orang-orang yang pegang cash gede terutama yang uangnya,negatif,0.9870360493659973,0
Wacana Redenominasi Rupiah Purbaya: Jangan Saya Terus yang Diserang https://t.co/nZFUp0VqDR,,Tue Nov 11 08:53:33 +0000 2025,wacana redenominasi rupiah purbaya: jangan saya terus yang diserang,netral,0.8090217113494873,2
@adith_wp Alasan asli pemerintah genjot redenominasi,,Sun Nov 16 00:48:52 +0000 2025,alasan asli pemerintah genjot redenominasi,netral,0.98134446144104,2
Redonominasi Rupiah; Apa dan mengapa satu negara melakukan redenominasi mata uang? Apa itu redenominasi Rp apa bedanya dengan sanering yang dilakukansaat orde lama dan mengapa redenominasi dilakukan. #ekonomi #politik #rupiah #matauang https://t.co/JVRaxQ0M0D,,Fri Nov 21 02:53:15 +0000 2025,redonominasi rupiah; apa dan mengapa satu negara melakukan redenominasi mata uang? apa itu redenominasi rp apa bedanya dengan sanering yang dilakukansaat orde lama dan mengapa redenominasi dilakukan. ekonomi politik rupiah matauang,negatif,0.8178209066390991,0
@SemutMerah2024 Kawal terus Pak President @prabowo Pak @Menkeu Percepat kebijakan Redenominasi sprtinya ada indikasi mau jejalkan duit nya si Jokowi ini biar bisa ongkang kaki di SIN Alasan jdi pembicara di kembang-berg bisa bicarakan tujuannya dgn otoritas SIN (singapore),,Wed Nov 19 23:27:44 +0000 2025,kawal terus pak president pak percepat kebijakan redenominasi sprtinya ada indikasi mau jejalkan duit nya sih jokowi ini biar bisa ongkang kaki di sin alasan jadi pembicara di kembang-berg bisa bicarakan tujuannya dengan otoritas sin (singapore),negatif,0.8969079852104187,0
Menkeu Purbaya Yudhi Sadewa membantah kalau kebijakan redenominasi rupiah akan diberlakukan tahun depan. Menurut Purbaya kebijakan redenominasi rupiah sepenuhnya berada di bawah kewenangan bank sentral atau Bank Indonesia (BI) bukan ranah Kementerian Keuangan. #SmartNews https://t.co/26nVBKTHeN,,Wed Nov 12 07:45:00 +0000 2025,menkeu purbaya yudhi sadewa membantah kalau kebijakan redenominasi rupiah akan diberlakukan tahun depan. menurut purbaya kebijakan redenominasi rupiah sepenuhnya berada di bawah kewenangan bank sentral atau bank indonesia (bi) bukan ranah kementerian keuangan. smartnews,netral,0.9818527102470398,2
Wacana Redenominasi Ekonom Pertanyaan Urgensi di Balik Kebijakan Penyederhanaan Nominal https://t.co/xC4tZuSQUZ,,Mon Nov 24 23:27:20 +0000 2025,wacana redenominasi ekonom pertanyaan urgensi di balik kebijakan penyederhanaan nominal,netral,0.9810000658035278,2
Sumber: https://t.co/1F9yK2wGl7 https://t.co/Fw6WU3vMIu,,Thu Nov 13 02:45:08 +0000 2025,sumber:,netral,0.9792673587799072,2
Ketakutan DPR Ketika Redenominasi https://t.co/hU1pbcn4fM,,Wed Nov 12 16:31:16 +0000 2025,ketakutan dpr ketika redenominasi,netral,0.983714759349823,2
Kalau kejadian redenominasi gimana dengan apps pencatatan keuangan lu nanti? Masa iya edit satu2 transaction nya . https://t.co/iCaHDT4ZVT,,Mon Nov 10 14:41:32 +0000 2025,kalau kejadian redenominasi bagaimana dengan apps pencatatan keuangan lu nanti? masa iya edit satu2 transaction nya .,negatif,0.961527943611145,0
Yudo Achilles Sadewa Putra Menteri Keuangan Purbaya Yudhi Sadewa menanggapi isu yang menyebut kebijakan redenominasi rupiah berasal dari kehendak ayahnya. Ia menegaskan kebijakan tersebut sepenuhnya merupakan kewenangan Bank Indonesia bukan keputusan pribadi ayahnya. https://t.co/rtWM2vnPyd,,Wed Nov 12 08:41:34 +0000 2025,yudo achilles sadewa putra menteri keuangan purbaya yudhi sadewa menanggapi isu yang menyebut kebijakan redenominasi rupiah berasal dari kehendak ayahnya. ia menegaskan kebijakan tersebut sepenuhnya merupakan kewenangan bank indonesia bukan keputusan pribadi ayahnya.,netral,0.8554224371910095,2
https://t.co/NOBnRhIPsO https://t.co/2zZnljmJfd,,Sat Nov 15 16:13:01 +0000 2025,,positif,0.8911839723587036,1
@sharpandshark redenominasi kan tidak mengurangi nilai uang ....harga kerupuk 1000 jadi 1 rupiah ...rencana ini cukup bagus ...,,Tue Nov 11 01:38:42 +0000 2025,redenominasi kan tidak mengurangi nilai uang ....harga kerupuk 1000 jadi 1 rupiah ...rencana ini cukup bagus ...,positif,0.9713224768638611,1
@soekoena punya saldo 2000 sebelum redenominasi punya saldo 2000 setelah redenominasi ️‍,,Wed Nov 12 03:16:15 +0000 2025,punya saldo 2000 sebelum redenominasi punya saldo 2000 setelah redenominasi ‍,netral,0.9775081276893616,2
Gimana ya rasanya beli kopi susu cuma Rp25? Bukan karena lagi promo tapi karena rupiahnya disederhanakan! Tapi sebenarnya redenominasi ini bakal bikin transaksi lebih praktis atau malah bikin bingung ya? https://t.co/jfFE3wE8tr,,Thu Nov 13 09:00:00 +0000 2025,bagaimana ya rasanya beli kopi susu cuma rp25? bukan karena lagi promo tapi karena rupiahnya disederhanakan! tapi sebenarnya redenominasi ini bakal bikin transaksi lebih praktis atau malah bikin bingung ya?,negatif,0.9911807179450989,0
@rdmcryptoguy @Haka_btc Bahas dong bang gimana kalo Indo ngelakuin redenominasi,,Tue Dec 16 15:50:09 +0000 2025,bahas dong bang bagaimana kalo indonesia melakukan redenominasi,negatif,0.9784777164459229,0
Stabilitas ini menjadi prasyarat BI buat mempertimbangkan redenominasi karena ada risiko nyata salah satunya justru bisa nimbulin distorsi harga atau persepsi ekonomi kita melemah.,,Wed Nov 12 14:57:01 +0000 2025,stabilitas ini menjadi prasyarat bi buat mempertimbangkan redenominasi karena ada risiko nyata salah satunya justru bisa nimbulin distorsi harga atau persepsi ekonomi kita melemah.,negatif,0.8531449437141418,0
lagi ngebayangin redenominasi terus ada orang yang sebulan gajinya Rp5.000 jir. ditahun segini cuma kebeli cilok.,,Tue Nov 11 16:03:09 +0000 2025,lagi ngebayangin redenominasi terus ada orang yang sebulan gajinya rp5.000 jir. ditahun segini cuma kebeli cilok.,negatif,0.9862207174301147,0
Rupiah Makin Melempem di Hadapan Dolar AS Redenominasi Mata Uang jadi Solusi Stabilitasi Ekonomi? https://t.co/mCVDTtg0e1,,Mon Nov 17 10:52:23 +0000 2025,rupiah makin melempem di hadapan dolar as redenominasi mata uang jadi solusi stabilitasi ekonomi?,negatif,0.761717677116394,0
Ini Komentar Bos BI dan Purbaya Soal Redenominasi Rupiah https://t.co/4Hvs5afszV,,Thu Nov 13 02:26:45 +0000 2025,ini komentar bos bi dan purbaya soal redenominasi rupiah,netral,0.9837926626205444,2
@grok @SUARAKRISTEN1 @sharpandshark Siapa gubernur bank indonesia yg mengusulkan redenominasi rupiah @grok?,,Wed Nov 12 01:18:58 +0000 2025,siapa gubernur bank indonesia yang mengusulkan redenominasi rupiah ?,netral,0.9841338396072388,2
Kemenkeu Tegaskan Redenominasi Rupiah Bukan Wewenang Mereka Belum Akan Dilakukan dalam Waktu Dekat https://t.co/GPQRx3alQL via @Parle COID https://t.co/7V2K4tuiO0,,Mon Nov 10 15:11:17 +0000 2025,kemenkeu tegaskan redenominasi rupiah bukan wewenang mereka belum akan dilakukan dalam waktu dekat via coid,netral,0.9820683598518372,2
Wakil Ketua Baleg DPR Ahmad Doli mengatakan jika pemerintah menganggap redenominasi rupiah penting bisa mengajukan draf ke Baleg DPR. https://t.co/0t1KdEmHNW,,Thu Nov 13 09:20:00 +0000 2025,wakil ketua baleg dpr ahmad doli mengatakan jika pemerintah menganggap redenominasi rupiah penting bisa mengajukan draf ke baleg dpr.,netral,0.982352077960968,2
Wacana Redenominasi Selalu Muncul Ketika Nilai Tukar Rupiah Ambruk https://t.co/9j5LIEeZo3,,Mon Nov 17 06:34:48 +0000 2025,wacana redenominasi selalu muncul ketika nilai tukar rupiah ambruk,netral,0.9781129956245422,2
Mau tahu lebih lengkap soal redenominasi? Terus apa lagi tuh sanering? Baca selengkapnya di @hariankompas #MudaBerbahasa #SelasaBahasa #AdadiKompas #Redenominasi #Sanering https://t.co/wSS5rexOFt,,Tue Nov 18 12:56:34 +0000 2025,mau tahu lebih lengkap soal redenominasi? terus apa lagi tuh sanering? baca selengkapnya di mudaberbahasa selasabahasa adadikompas redenominasi sanering,negatif,0.8024781942367554,0
@dodopedia @coffebit redenominasi dari 19.000.000 menjadi 19rb,,Mon Nov 17 04:37:51 +0000 2025,redenominasi dari 19.000.000 menjadi 19rb,netral,0.9783651232719421,2
@SoundOfYogi Redenom uang cash triliunan hasil korupsi harus dikasih ke bank. Untuk mereka itu gak mungkin. Tuh orang pasti diaudit dapet duit sebanyak itu dari mana. Kalo mau dicicil juga pasti lama-lama mencurigakan juga. Intinya kalo redenominasi Purbaya gagal koruptor yang menang.,,Thu Dec 25 01:31:55 +0000 2025,redenom uang cash triliunan hasil korupsi harus dikasih ke bank. untuk mereka itu enggak mungkin. tuh orang pasti diaudit dapat duit sebanyak itu dari mana. kalo mau dicicil juga pasti lama-lama mencurigakan juga. intinya kalo redenominasi purbaya gagal koruptor yang menang.,negatif,0.9960379600524902,0
@susno2g Semuga sgr ktahuan kalo emang palsu tuh ijasahx n bisa menjadi titik balik pembuktian adanya perampasan sebesar 11.000 triliun IDR oleh ternak mulyono utk sgr dkmblikn k kas negara dg demikian rupiah menguat terhadap dollar AS redenominasi 2026 pun batal!!,,Thu Nov 27 10:59:41 +0000 2025,semuga sgr ktahuan kalo memang palsu tuh ijasahx n bisa menjadi titik balik pembuktian adanya perampasan sebesar 11.000 triliun idr oleh ternak mulyono untuk sgr dkmblikn ke kas negara dengan demikian rupiah menguat terhadap dollar as redenominasi 2026 pun batal!!,negatif,0.9921901822090149,0
INDONESIA MENDUKUNG REDENOMINASI PURBAYA - Tandatangani Petisi! https://t.co/B13OEOb0v0 via @ChangeOrg_ID,,Tue Nov 11 12:56:55 +0000 2025,indonesia mendukung redenominasi purbaya - tandatangani petisi! via,netral,0.9514769315719604,2
makanya habis ini ada redenominasi kan perubahan 16000 ke 20000 dibanding 1 6 ke 2 0 rasanya beda secara psikologis dan bisa menekan adanya rasa ketakutan masal.,,Sun Jan 18 04:46:29 +0000 2026,makanya habis ini ada redenominasi kan perubahan 16000 ke 20000 dibanding 1 6 ke 2 0 rasanya beda secara psikologis dan bisa menekan adanya rasa ketakutan masal.,negatif,0.948117733001709,0
Zimbabwe Ambruk Karena Redenominasi Indonesia Akan Aman? 🇿🇼️🇮🇩 Zimbabwe sudah buktiin kalau redenominasi bisa gagal total. Tapi kalau Indonesia ikut langkah yang sama hasilnya bakal smooth atau penuh drama? https://t.co/cFTVuVFoi6,,Sun Nov 23 12:54:21 +0000 2025,zimbabwe ambruk karena redenominasi indonesia akan aman? zimbabwe sudah membuktikan kalau redenominasi bisa gagal total. tapi kalau indonesia ikut langkah yang sama hasilnya bakal smooth atau penuh drama?,negatif,0.9874477982521057,0
Rencana redenominasi rupiah kembali mencuat dan memicu kekhawatiran akan dampak negatifnya. https://t.co/alX3EGZtx1,,Thu Nov 13 02:02:26 +0000 2025,rencana redenominasi rupiah kembali mencuat dan memicu kekhawatiran akan dampak negatifnya.,netral,0.9756081700325012,2
Sejumlah tantangan akan dihadapi pemerintah bila menetapkan redenominasi rupiah dalam waktu dekat. Sejumlah persiapan baik dari anggaran hingga infrastruktur sistem pembayaran perlu dipertimbangkan dengan matang. Namun yang perlu menjadi perhatian utama adalah risiko ketika https://t.co/NnVrTdOCp6,,Mon Nov 17 08:30:32 +0000 2025,sejumlah tantangan akan dihadapi pemerintah bila menetapkan redenominasi rupiah dalam waktu dekat. sejumlah persiapan baik dari anggaran hingga infrastruktur sistem pembayaran perlu dipertimbangkan dengan matang. namun yang perlu menjadi perhatian utama adalah risiko ketika,positif,0.7778453826904297,1
Langkah PURBAYA SAT SET Diharapkan Bisa Membuat - Transaksi Lebih Praktis - Laporan Keuangan Efisien - Sistem Pembayaran Modern - Susah BERKORUPSI Goodbye 000 - MENKEURI Mulai Babak 𝐁𝐀𝐑𝐔 REDENOMINASI Rupiah - Opera News Official https://t.co/eNpKG7HoGP https://t.co/c1xCZHIyDA,,Tue Nov 11 01:02:12 +0000 2025,langkah purbaya sat set diharapkan bisa membuat - transaksi lebih praktis - laporan keuangan efisien - sistem pembayaran modern - susah berkorupsi goodbye 000 - menkeuri mulai babak 𝐁𝐀𝐑𝐔 redenominasi rupiah - opera news official,netral,0.8751878142356873,2
@SosmedAnu :) https://t.co/7sQ0M9lP55,,Mon Nov 10 13:46:00 +0000 2025,:),netral,0.97913658618927,2
Benarkah Redenominasi Bisa Bikin Harga Diam-Diam Naik? Ekonom Ungkap Risikonya https://t.co/zOqdkQn9Pt,,Tue Nov 25 03:44:34 +0000 2025,benarkah redenominasi bisa bikin harga diam-diam naik? ekonom ungkap risikonya,netral,0.95518559217453,2
Galeri No. RDN011 ~ Apa jadinya jika Rupiah menguat tanpa harus redenominasi ~ Jumat https://t.co/l6LPMqgWmp,,Fri Dec 12 11:05:58 +0000 2025,galeri no. rdn011 ~ apa jadinya jika rupiah menguat tanpa harus redenominasi ~ jumat,netral,0.9842106103897095,2
@profesor_saham sebenarnya rencananya dari zaman SBY tapi ditunda dan disesuaikan ulang karena ekonomi belum stabil. bagus sebenarnya kalau redenominasi terjafi kalau ekonomi kondisi stabil n masyarakat teredukasi menyeluruh. lha kalau kondisi ekonomi ga jelas redenominasi ya ???? ,,Thu Nov 13 06:10:25 +0000 2025,sebenarnya rencananya dari zaman surabaya tapi ditunda dan disesuaikan ulang karena ekonomi belum stabil. bagus sebenarnya kalau redenominasi terjafi kalau ekonomi kondisi stabil n masyarakat teredukasi menyeluruh. lah kalau kondisi ekonomi enggak jelas redenominasi ya ????,negatif,0.9920454025268555,0
Yth Bapak @PurbayaYudhi sejak 5 tahun ini uang sangat sulit didapat ini curiga dalam penguasaan bbrapa Konglomerat dan orang² Kikir saja pada menimbunnya. Kapan Bapak memberlakukan program REDENOMINASI ?. Kali aja topeng mereka terbuka. https://t.co/0mVWC6zsMU,,Wed Jan 21 03:18:26 +0000 2026,yth bapak sejak 5 tahun ini uang sangat sulit didapat ini curiga dalam penguasaan bbrapa konglomerat dan orang² kikir saja pada menimbunnya. kapan bapak memberlakukan program redenominasi ?. kali saja topeng mereka terbuka.,negatif,0.9956651329994202,0
Redenominasi Rupiah Menguntungkan Indonesia Wujud Nyata dalam Perekonomian! https://t.co/Lc3FElojdd,,Mon Nov 24 12:32:54 +0000 2025,redenominasi rupiah menguntungkan indonesia wujud nyata dalam perekonomian!,positif,0.866166353225708,1
@Kanseulir mereka ngga takut redenominasi cuman takut pas nukerin uang doank,,Tue Sep 09 08:02:30 +0000 2025,mereka enggak takut redenominasi cuman takut pas nukerin uang doang,negatif,0.9650145173072815,0
Bank Indonesia (BI) buka suara terkait rencana pemerintah melakukan redenominasi rupiah yaitu perubahan satuan harga atau nilai rupiah. Selengkapnya: https://t.co/ooVe99bgxD #bi #bankindonesia #rupiah #redenominasirupiah #ruuredenominasirupiah https://t.co/xvryR6vkcY,,Tue Nov 11 02:52:28 +0000 2025,bank indonesia (bi) buka suara terkait rencana pemerintah melakukan redenominasi rupiah yaitu perubahan satuan harga atau nilai rupiah. selengkapnya: bi bankindonesia rupiah redenominasirupiah ruuredenominasirupiah,netral,0.9809880256652832,2
@arumanjani_ @Dihandri1 Kami percaya.. Segeralah lakukan REDENOMINASI @KemenkeuRI Klabakanlah pasukannya menukar... @KemenkeuRI @PDI_Perjuangan @AirinDatangLagi @ch_chotimah2 @ebonXboy @Jediimar @Bambangmulyonoo @lokantara_id @akbarfaizal68,,Thu Nov 20 10:37:03 +0000 2025,kami percaya.. segeralah lakukan redenominasi klabakanlah pasukannya menukar...,netral,0.9759756326675415,2
@yanshayy bang kt belom redenominasi,,Thu Nov 13 11:27:33 +0000 2025,bang kita belum redenominasi,netral,0.9272915124893188,2
@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @BiLLRaY2019 @CakKhum @ch_chotimah2 @FirzaHusain @GM_Warrios @jhonsitorus_19 @HumorJonTampan @NgkongRoses Itu setelah di Redenominasi emang sgitu nolnya hilang tiga,,Tue Nov 18 02:05:03 +0000 2025,itu setelah di redenominasi memang sgitu nolnya hilang tiga,negatif,0.9270999431610107,0
sementara yang lain akibat krisis ekonomi dalam negeri. Rusia dan China misalnya menjadi contoh besar di Asia yang melakukan redenominasi setelah menghadapi inflasi ekstrem. Negara-negara Eropa Timur dan Amerika Latin juga banyak menjalani kebijakan serupa pada abad ke-20,,Tue Nov 11 01:48:01 +0000 2025,sementara yang lain akibat krisis ekonomi dalam negeri. rusia dan china misalnya menjadi contoh besar di asia yang melakukan redenominasi setelah menghadapi inflasi ekstrem. negara-negara eropa timur dan amerika latin juga banyak menjalani kebijakan serupa pada abad ke-20,positif,0.7843449115753174,1
Kalau Redenominasi rupiah udah berlaku anak cucu kita pasti kaget. Gaji kita kebanyakan angka 0 nya dikira gaji nya besar ,,Wed Nov 12 11:08:20 +0000 2025,kalau redenominasi rupiah sudah berlaku anak cucu kita pasti kaget. gaji kita kebanyakan angka 0 nya dikira gaji nya besar,negatif,0.9942640662193298,0
Kapan rupiah mau redenominasi kaya Rial Iran 10.000 jadi 1 https://t.co/se6RDVFd24,,Tue Oct 07 02:33:03 +0000 2025,kapan rupiah mau redenominasi kayak rial iran 10.000 jadi 1,netral,0.9692416191101074,2
Usul untuk BI desain pecahan uang baru Redenominasi Rupiah. sangat menarik dan estetik. https://t.co/ocTAXAQB72,,Tue Nov 18 09:11:15 +0000 2025,usul untuk bi desain pecahan uang baru redenominasi rupiah. sangat menarik dan estetik.,positif,0.9971024394035339,1
Kebijakan redenominasi rupiah menjadi salah satu langkah strategis Pemerintah dalam memperkuat stabilitas moneter dan memperbaiki persepsi publik terhadap kredibilitas mata uang nasional. #opinimereka #redenominasi https://t.co/8T3CjmvqjD,,Tue Nov 11 10:58:54 +0000 2025,kebijakan redenominasi rupiah menjadi salah satu langkah strategis pemerintah dalam memperkuat stabilitas moneter dan memperbaiki persepsi publik terhadap kredibilitas mata uang nasional. opinimereka redenominasi,netral,0.8855953216552734,2
pov patungan gocar pasca redenominasi rupiah,,Wed Nov 26 07:18:57 +0000 2025,pov patungan gocar pasca redenominasi rupiah,netral,0.9788686633110046,2
TERBARU Aturan Redenominasi Mata Uang Rupiah Diungkap Purbaya hingga Usulan Bank Indonesia https://t.co/eXJWpGmNUS lewat @tribunnews,,Tue Nov 11 10:35:58 +0000 2025,terbaru aturan redenominasi mata uang rupiah diungkap purbaya hingga usulan bank indonesia lewat,netral,0.9821200966835022,2
Wacana redenominasi rupiah kembali mengemuka setelah Menteri Keuangan Purbaya Yudhi Sadewa memastikan pemerintah mulai menyiapkan aturan khusus terkait penyederhanaan nilai mata uang Indonesia. https://t.co/5y06RU8Wgn,,Wed Nov 12 08:42:53 +0000 2025,wacana redenominasi rupiah kembali mengemuka setelah menteri keuangan purbaya yudhi sadewa memastikan pemerintah mulai menyiapkan aturan khusus terkait penyederhanaan nilai mata uang indonesia.,netral,0.9822129011154175,2
